lat,lon,name,amenity,addr:street,addr:housenumber,addr:city,addr:postcode,addr:country,id,version,timestamp,changeset,uid,user,shop,building,opening_hours,source,phone,website,brand,brand:wikidata,cuisine,operator,brand:wikipedia,wheelchair,name:en,remaining_tags_json,ZIP,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
37.2403289,-121.9617629,Chase Chiropractic,clinic,,,,,,3681588868,2,2019-06-10T14:33:15Z,71105422,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""clinic""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
36.6912354,-121.6532129,American Red Cross,doctors,,,,,,3862258796,3,2019-08-02T22:58:59Z,72958688,158194,mneko,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",93902.0,93902.0,Salinas,CA,Post Office or large volume customer,93901,Spatial join to ZCTA
37.230649,-121.775289,Reflections Family Dental,dentist,Bernal Road,177,San José,95119,,3911828057,2,2019-06-02T05:44:14Z,70848659,115918,Timothy Smith,,,,,,,,,,,,,,"{""addr:unit"": ""50"", ""healthcare"": ""dentist""}",95119.0,95119.0,San Jose,CA,Zip Code Area,95119,Zip matches ZCTA
37.2450966,-121.9588746,Silicon Valley MRI,clinic,,,,,,3921369812,2,2019-06-10T14:33:15Z,71105422,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""clinic""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
37.2441953,-121.957825,Los Gatos Dentist,dentist,,,,,,3921407521,2,2019-06-10T14:33:15Z,71105422,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""dentist"", ""level"": ""1""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
37.2416215,-121.9606803,Erik Swanson Orthodontics,dentist,,,,,,3945081331,2,2019-06-10T14:33:15Z,71105422,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
37.2445458,-121.9596391,Samaritan Family Practice,doctors,,,,,,3945081336,2,2019-06-10T14:33:15Z,71105422,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
37.2415357,-121.9607249,"Sheryl Ng, DDS",dentist,,,,,,3945081337,2,2019-06-10T14:33:15Z,71105422,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
36.8608874,-121.40006,Hollister Physical Therapy,doctors,,16,,,,3207166080,2,2019-06-10T14:52:46Z,71106113,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.8608931,-121.4001455,A New Way of Life,doctors,,15,,,,3207166081,3,2019-06-10T14:52:46Z,71106113,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.8609136,-121.4007339,San Felipe Dental Care,dentist,,8,,,,3207166320,3,2019-06-10T14:52:46Z,71106113,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.8589317,-121.4002686,Brandon Chiropractic,doctors,,,,,,3207166467,2,2019-06-10T14:52:46Z,71106113,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.8594806,-121.4005498,Animal Hospital,veterinary,,,,,,3207166987,2,2014-11-27T06:34:39Z,27061479,55774,nmixter,,,,,,,,,,,,,,{},95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.8591578,-121.4002627,Prosthetic Solutions,doctors,,,,,,3207166990,3,2019-06-10T14:52:46Z,71106113,2888253,mapman44,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.8588692,-121.400273,The Grooming Edge,veterinary,,,,,,3207166995,2,2014-11-27T06:34:41Z,27061479,55774,nmixter,,,,,,,,,,,,,,{},95024.0,95024.0,Hollister,CA,Post Office or large volume customer,95023,Spatial join to ZCTA
36.9772411,-122.020855,Doctors On Duty,doctors,,,,,,3218419690,3,2020-12-20T01:04:04Z,96126456,6371152,fudsnottica,,,,,,,,,,,,,,"{""description"": ""Health Clinic"", ""healthcare"": ""doctor""}",95061.0,95061.0,Santa Cruz,CA,Post Office or large volume customer,95060,Spatial join to ZCTA
37.0479427,-122.0194275,"Dr. Ebrahimian, DDS",dentist,,,,,,3360628388,1,2015-02-20T00:32:38Z,28968892,123633,stevea,,,,,,,,,,,,,,"{""emergency"": ""no""}",95066.0,95066.0,Scotts Valley,CA,Zip Code Area,95066,Zip matches ZCTA
37.1565092,-121.6521111,Serenity Dental Care,dentist,,,,,,3383900468,2,2016-05-10T17:11:35Z,39223291,3717681,mkatwan,,,,,,,,,,,,,,{},95037.0,95037.0,Morgan Hill,CA,Zip Code Area,95037,Zip matches ZCTA
37.2627204,-121.9625351,Silicon Valley Pharmacy,pharmacy,South Winchester Boulevard,14107,Los Gatos,95032,,3403138993,2,2021-01-24T00:07:04Z,98040109,33757,Minh Nguyen,,,,,,,,,,Matsuo Enterprises Incorporated,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""M"", ""healthcare"": ""pharmacy""}",95008.0,95008.0,Campbell,CA,Zip Code Area,95008,Zip matches ZCTA
36.963993,-121.9907299,East Cliff Family Health Center,clinic,,,,,,3542124967,1,2015-05-24T18:25:07Z,31426345,123633,stevea,,,,,,,,,,,,,,{},95063.0,95063.0,Santa Cruz,CA,Post Office or large volume customer,95062,Spatial join to ZCTA
37.2584874,-121.883826,David E. Erickson DDS Dental Corp,dentist,Cherry Avenue,4860,San Jose,95118,,7994008071,2,2020-12-10T02:28:32Z,95582335,537798,impiaaa,,,,,,,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""E"", ""healthcare"": ""dentist""}",95118.0,95118.0,San Jose,CA,Zip Code Area,95118,Zip matches ZCTA
36.9825784,-122.0279955,Banfield Pet Hospital,veterinary,,,,,,8004874654,1,2020-10-13T22:55:59Z,92441287,8783843,joeybab3,,,,,,,Banfield Pet Hospital,Q2882416,,,en:Banfield Pet Hospital,,,{},95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
37.1107219,-121.911806,"Brent C. Lay, DDS",dentist,Highland Way,24900,Los Gatos,95033,,8015651307,1,2020-10-17T07:54:56Z,92617026,3084489,Keavon,,,,,+1-408 500-0813,https://www.scmountaindental.com,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""B"", ""healthcare"": ""dentist""}",95031.0,95031.0,Los Gatos,CA,Post Office or large volume customer,95030,Spatial join to ZCTA
36.6707362,-121.6566591,Kaiser Permanente,doctors,,,,,,8156227374,1,2020-11-23T23:10:53Z,94666216,7145475,Seaside83,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",93902.0,93902.0,Salinas,CA,Post Office or large volume customer,93901,Spatial join to ZCTA
36.6677563,-121.811133,CVS Pharmacy,pharmacy,,,,,,8187064953,1,2020-12-02T12:10:08Z,95155043,243003,skquinn,,,Mo-Fr 09:00-19:00; Sa 09:00-17:00; Su 11:00-17:00,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",93933.0,93933.0,Marina,CA,Zip Code Area,93933,Zip matches ZCTA
37.2370989,-121.9629052,Horizons Pharmacy,pharmacy,Los Gatos Boulevard,15951,Los Gatos,95032,,8192702908,1,2020-12-04T04:32:23Z,95262934,11470154,lptran888,,,,,,,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""12"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
37.0205721,-121.5859958,Gilroy Armory Shelter,social_facility,Wren Avenue,8490,Gilroy,95020,,8208926126,1,2020-12-09T09:27:31Z,95541409,33757,Minh Nguyen,,,,,,,,,,HomeFirst Santa Clara County,,,,"{""addr:state"": ""CA"", ""social_facility"": ""shelter"", ""social_facility:for"": ""homeless""}",95021.0,95021.0,Gilroy,CA,Post Office or large volume customer,95020,Spatial join to ZCTA
36.9707357,-122.036255,Santa Cruz Dental Group,dentist,,,,,,409821481,3,2021-02-19T22:18:49Z,99619711,8783843,joeybab3,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.971589,-122.036189,Hakim Acupuncture,doctors,,,,,,409829503,3,2020-12-21T18:13:21Z,96211912,6371152,fudsnottica,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.9716827,-122.036129,Santa Cruz Orthodontics,dentist,,,,,,409829505,3,2020-12-21T18:13:21Z,96211912,6371152,fudsnottica,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.9610809,-122.0469878,Companion Animal Hospital,veterinary,,,,,,409841025,3,2009-06-06T17:47:57Z,1440207,123633,stevea,,,,,,,,,,,,,,{},95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.982291,-121.9976681,PAMF Santa Cruz Center,clinic,Soquel Avenue,2025,Santa Cruz,95076,,410774210,6,2019-12-25T18:37:58Z,78853877,123633,stevea,,,,,+1 831 423 4111,http://www.pamf.org/scmain/,,,,Palo Alto Medical Foundation,,,,"{""healthcare"": ""clinic"", ""urgent_care"": ""yes""}",95063.0,95063.0,Santa Cruz,CA,Post Office or large volume customer,95062,Spatial join to ZCTA
36.9800768,-122.0088773,All Pets,veterinary,,,,,,410821023,3,2011-11-10T21:52:06Z,9792659,123633,stevea,,,,,,,,,,,,,,{},95063.0,95063.0,Santa Cruz,CA,Post Office or large volume customer,95062,Spatial join to ZCTA
36.982915,-122.0303705,Dignity Health,doctors,,,,,,414187405,4,2018-11-30T18:18:30Z,65053861,123633,stevea,,,,,,,,,,,,,,{},95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.6858052,-121.8008896,Doctors On Duty – Marina,clinic,Del Monte Boulevard,3130,Marina,93933,,419424068,2,2018-04-13T02:09:12Z,58051490,360392,maxerickson,,,Mo-Fr 08:00-18:00,,+1 831 883 3330,http://doctorsonduty.com/urgent-care-marina/,,,,Doctors On Duty,,,,"{""healthcare"": ""clinic""}",93933.0,93933.0,Marina,CA,Zip Code Area,93933,Zip matches ZCTA
37.2500575,-121.8302082,Walgreens,pharmacy,Blossom Hill Road,440,San Jose,95123,,431891103,3,2020-12-04T07:47:57Z,95275897,33757,Minh Nguyen,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""drive_through"": ""yes"", ""healthcare"": ""pharmacy""}",95193.0,95193.0,San Jose,CA,Post Office or large volume customer,95123,Spatial join to ZCTA
36.8013596,-121.664644,CVS Pharmacy,pharmacy,,,,,,440261881,4,2021-02-28T00:30:29Z,100120240,8563184,G1asshouse,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",93907.0,93907.0,Salinas,CA,Zip Code Area,93907,Zip matches ZCTA
36.7931551,-121.6642417,CVS/pharmacy,pharmacy,,,,,,440299847,2,2009-07-26T02:39:29Z,1939940,123633,stevea,,,,,,,,,,,,,,"{""dispensing"": ""yes""}",93907.0,93907.0,Salinas,CA,Zip Code Area,93907,Zip matches ZCTA
36.9822473,-122.0226346,Western Dental,dentist,Ocean Street,1107,,,,441266426,7,2019-09-07T00:53:35Z,74196092,4540953,Adamant1,,,,,,https://www.westerndental.com/,Western Dental,Q64211989,,,en:Western Dental,,,"{""alt_name"": ""Western Dental & Orthodontics"", ""healthcare"": ""dentist""}",95061.0,95061.0,Santa Cruz,CA,Post Office or large volume customer,95060,Spatial join to ZCTA
37.0465599,-122.0320129,CVS Pharmacy,pharmacy,,,,,,481425694,5,2020-10-24T04:25:47Z,92977959,144525,EvanSiroky,,,Mo-Su 08:00-22:00,,+1 831 438 4874,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95066.0,95066.0,Scotts Valley,CA,Zip Code Area,95066,Zip matches ZCTA
37.0454978,-122.0263047,Walgreens,pharmacy,Mount Hermon Road,210,Scotts Valley,95066,,481427827,3,2021-03-17T21:00:07Z,101213643,144525,EvanSiroky,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""drive_through"": ""yes"", ""healthcare"": ""pharmacy""}",95066.0,95066.0,Scotts Valley,CA,Zip Code Area,95066,Zip matches ZCTA
37.0444994,-122.027254,John A Stevens DDS,dentist,,,,,,481440596,7,2020-10-18T04:09:46Z,92646489,144525,EvanSiroky,,,Mo 09:00-16:30; Tu 09:00-18:00; We 08:00-17:00; Th 08:30-17:30,,,https://www.johnastevensdds.com/,,,,,,,,"{""healthcare"": ""dentist""}",95066.0,95066.0,Scotts Valley,CA,Zip Code Area,95066,Zip matches ZCTA
37.0461323,-122.0207747,Scotts Valley Veterinary,veterinary,Scotts Valley Drive,4257,,,,493858839,1,2009-09-11T23:23:01Z,2452590,160138,DanHomerick,,,,,,,,,,,,,,{},95066.0,95066.0,Scotts Valley,CA,Zip Code Area,95066,Zip matches ZCTA
37.0527272,-122.0683164,CVS/pharmacy,pharmacy,Graham Hill Road,,,,,509372748,4,2014-05-26T01:10:26Z,22553702,123633,stevea,,,,,+1 831 335 6400,,,,,,,,,{},95041.0,95041.0,Mount Hermon,CA,Post Office or large volume customer,95041,Zip matches ZCTA
37.0500381,-122.0736056,Rite-Aid,pharmacy,,,,,,550619425,1,2009-11-01T23:00:45Z,3012463,39686,tcnsc,,,,,,,,,,,,,,{},95041.0,95041.0,Mount Hermon,CA,Post Office or large volume customer,95041,Zip matches ZCTA
36.9714799,-122.0280507,"A Gavin McClure, DDS",dentist,,,,,,600121763,4,2014-10-18T01:47:00Z,26162517,123633,stevea,,,,,,,,,,,,,,"{""designation"": ""Dentist office"", ""emergency"": ""no""}",95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.9744555,-122.0278226,"Dr. Alan Heit, DDS",dentist,,,,,,600121769,3,2009-12-30T04:42:22Z,3487124,123633,stevea,,,,,,,,,,,,,,{},95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.9749861,-122.0289901,Women's Health Center,doctors,,,,,,600121779,2,2009-12-27T19:55:23Z,3466330,123633,stevea,,,,,,,,,,,,,,{},95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
37.2639249,-121.9838058,CVS,pharmacy,,,,,,693874928,2,2019-05-13T02:47:37Z,70174854,115918,Timothy Smith,,,,,,,CVS,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95130.0,95130.0,San Jose,CA,Zip Code Area,95130,Zip matches ZCTA
36.683881,-121.795823,CVS,pharmacy,,,,,,720441124,2,2019-05-10T02:35:22Z,70094217,115918,Timothy Smith,,,,,,,CVS,Q2078880,,,en:CVS Pharmacy,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",93933.0,93933.0,Marina,CA,Zip Code Area,93933,Zip matches ZCTA
37.1099782,-121.9079287,Wilson Veterinary Hospital,veterinary,,,,,,802725080,3,2013-08-20T17:48:13Z,17429981,123633,stevea,,,,,,,,,,,,,,{},95031.0,95031.0,Los Gatos,CA,Post Office or large volume customer,95030,Spatial join to ZCTA
36.9724185,-122.0307554,Walnut Avenue Women's Center,social_facility,Walnut Avenue,303,,95060,,841482975,6,2020-05-06T21:44:48Z,84785926,8567408,TravGW,,,,,8314263062,http://www.wawc.org,,,,,,partial,,"{""social_facility:for"": ""women""}",95067.0,95067.0,Scotts Valley,CA,Post Office or large volume customer,95066,Spatial join to ZCTA
36.6010207,-121.8919666,Monterey Bay Urgent Care,clinic,,,,,,5389133801,1,2018-02-05T08:28:09Z,56077883,7145475,Seaside83,,,,,,,,,,,,,,"{""healthcare"": ""clinic""}",93942.0,93942.0,Monterey,CA,Post Office or large volume customer,93940,Spatial join to ZCTA
37.2281433,-121.778173,Santa Teresa Dental Center,dentist,Santa Teresa Boulevard,6950,San Jose,95119,,5488888619,2,2018-03-19T14:41:28Z,57320543,5359,user_5359,,,"Mo, We, Th 08:00-17:00; Tu 09:00-18:00; Fr ""Emergency Appointments""; Sa ""By Appointment only""; Su off",,+1-408-225-4158,https://www.santateresadentalcenter.com/,,,,"Lakshmy Sudeep, D.D.S.",,,,"{""addr:state"": ""CA"", ""addr:unit"": ""D"", ""healthcare"": ""dentist"", ""healthcare:speciality"": ""dentist""}",95119.0,95119.0,San Jose,CA,Zip Code Area,95119,Zip matches ZCTA
36.927879,-121.7645954,Watsonville Health Center,doctors,Freedom Boulevard,1430,Watsonville,95076,,5550152776,1,2018-04-13T12:53:37Z,58063581,360392,maxerickson,,,,,+1 831 763 8400,,,,,,,,,"{""addr:unit"": ""Suite A"", ""gnis:feature_id"": ""1873127"", ""healthcare"": ""doctor""}",95019.0,95019.0,Freedom,CA,Zip Code Area,95019,Zip matches ZCTA
37.1538939,-121.6460404,DePaul Urgent Care Center,doctors,De Paul Drive,18550,Morgan Hill,95037,,5550853340,1,2018-04-13T18:29:05Z,58072649,360392,maxerickson,,,"Mo-Fr 02:00-21:00; Sa,Su,PH 11:00-18:00",,+1 408 782 1216,https://stlouise.verity.org/our-services/primary-care-and-urgent-care/de-paul-urgent-care-center/,,,,Verity Health,,,,"{""addr:unit"": ""Suite 109"", ""healthcare"": ""doctor"", ""urgent_care"": ""yes""}",95037.0,95037.0,Morgan Hill,CA,Zip Code Area,95037,Zip matches ZCTA
37.2449003,-121.9471693,Stonebrook Health and Rehabilitation,social_facility,De Soto Drive,350,Los Gatos,95032,,5550930716,1,2018-04-13T19:14:53Z,58073620,360392,maxerickson,,,,,+1 408 356 9151,http://stonebrookrehab.com/,,,,,,,,"{""social_facility"": ""nursing_home""}",95032.0,95032.0,Los Gatos,CA,Zip Code Area,95032,Zip matches ZCTA
37.2508676,-121.9445728,Dwaine Coggins,doctors,,,,,,5597170869,3,2018-12-20T17:58:15Z,65647906,1835512,nereocystis,,,,,+1-408-879-5900,,,,,,,,,"{""addr:unit"": ""100"", ""contact:website"": ""https://goodsamsanjose.com/physicians/profile/Dwain-L-Coggins-MD"", ""description"": ""Specialist in heart rhythm; part of Good Samaritan Heart Rhythm Center"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""cardiology""}",95032.0,95032.0,Los Gatos,CA,Zip Code Area,95032,Zip matches ZCTA
37.2508097,-121.9444488,John Kao,doctors,,,,,,5638563889,1,2018-05-23T22:49:21Z,59226272,1835512,nereocystis,,,,,,,,,,,,,,"{""addr:unit"": ""200"", ""contact:website"": ""https://goodsamsanjose.com/physicians/detail.dot?npi=1497737191"", ""healthcare"": ""doctor"", ""healthcare:speciality"": ""cardiology""}",95032.0,95032.0,Los Gatos,CA,Zip Code Area,95032,Zip matches ZCTA
37.2470184,-121.8859167,All Smile Dental,dentist,,,,,,5821604155,1,2018-08-09T23:39:40Z,61515644,1219882,alzyee,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95118.0,95118.0,San Jose,CA,Zip Code Area,95118,Zip matches ZCTA
36.6587294,-121.6575559,Central Coast Allergy & Asthma,clinic,East San Joaquin Street,45,Salinas,93901,,6983904109,1,2019-11-17T01:59:06Z,77179048,10473428,KandaP,,,,,,,,,,,,,,"{""addr:state"": ""CA"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""Allergy""}",93902.0,93902.0,Salinas,CA,Post Office or large volume customer,93901,Spatial join to ZCTA
36.5959316,-121.8927173,Central Coast Allergy & Asthma,clinic,Munras Avenue,665,Monterey,93940,,6983908779,2,2020-09-02T15:24:49Z,90312303,35814,bingo,,,,,,,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""260"", ""healthcare"": ""clinic"", ""healthcare:speciality"": ""Allergy""}",93940.0,93940.0,Monterey,CA,Zip Code Area,93940,Zip matches ZCTA
37.1270752,-121.6513123,"Dr Robert C. Crow, O.D.",doctors,,,,,,7064889344,1,2019-12-17T22:34:35Z,78547944,10535467,Harrison S,,,,,,,,,,,,,,{},95037.0,95037.0,Morgan Hill,CA,Zip Code Area,95037,Zip matches ZCTA
37.2381532,-121.8313522,Nu Image Dental,dentist,,6023,,,,7100399096,2,2020-01-02T01:47:50Z,79095617,537798,impiaaa,,,,,+1-408-229-8818,,,,,,,,,"{""healthcare"": ""dentist""}",95193.0,95193.0,San Jose,CA,Post Office or large volume customer,95123,Spatial join to ZCTA
36.6936956,-121.5969136,Crystal Dental,dentist,North Sanborn Road,1542,Salinas,93905-4760,,7137666647,1,2020-01-16T22:35:56Z,79668472,3923717,Hikerandy,,,,survey,,,,,,,,,,"{""addr:state"": ""CA"", ""healthcare"": ""dentist""}",93905.0,93905.0,Salinas,CA,Zip Code Area,93905,Zip matches ZCTA
37.1111939,-121.6398847,South Valley Dental,dentist,,,,,,7141364915,1,2020-01-18T16:38:46Z,79735567,10535467,Harrison S,,,,,,,,,,,,,,{},95046.0,95046.0,San Martin,CA,Zip Code Area,95046,Zip matches ZCTA
37.1108303,-121.6391525,South County Animal Hospital,veterinary,,,,,,7143079424,1,2020-01-19T17:31:18Z,79760643,10535467,Harrison S,,,,,,,,,,,,,,{},95046.0,95046.0,San Martin,CA,Zip Code Area,95046,Zip matches ZCTA
36.9779863,-121.9879106,Santa Cruz Post Acute Rehab,hospital,,,,,,7143800587,1,2020-01-20T00:41:24Z,79768994,3598982,Galen Asphaug,,,,,,,,,,,,,,{},95062.0,95062.0,Santa Cruz,CA,Zip Code Area,95062,Zip matches ZCTA
36.6216031,-121.9154365,Central Avenue Pharmacy,pharmacy,15th Street,133,Pacific Grove,,,4725088646,3,2019-06-10T15:31:26Z,71107540,2888253,mapman44,,,,,,http://www.caprx.com/,,,,,,,,"{""addr:state"": ""CA"", ""healthcare"": ""pharmacy"", ""level"": ""0""}",93950.0,93950.0,Pacific Grove,CA,Zip Code Area,93950,Zip matches ZCTA
37.2629872,-121.9345583,CVS,pharmacy,,,,,,4876323017,1,2017-05-25T15:57:09Z,48977999,33757,Minh Nguyen,,,,,,,,Q2078880,,,,,,"{""dispensing"": ""yes""}",95009.0,95009.0,Campbell,CA,Post Office or large volume customer,95008,Spatial join to ZCTA
37.0086572,-121.5178281,Tri-County Veterinary Hospital,veterinary,Pacheco Pass Highway,2675,Gilroy,95020,,4896120605,1,2017-06-04T23:07:29Z,49253194,670691,Harry Cutts,,,24/7,,+1-408-848-8886,http://www.tri-countyvethospital.com/,,,,,,,,{},95021.0,95021.0,Gilroy,CA,Post Office or large volume customer,95020,Spatial join to ZCTA
37.2214309,-121.9746452,OPTM Sports Therapy,clinic,E.Main Street,291,Los Gatos,95030,US,4919817666,2,2019-02-22T17:30:21Z,67474033,9451067,b-jazz-bot,,,,,(408) 354-2223,https://optmtherapy.com/,,,,,,,,"{""addr:state"": ""CA"", ""addr:unit"": ""Suite E""}",95030.0,95030.0,Los Gatos,CA,Zip Code Area,95030,Zip matches ZCTA
37.2214032,-121.9813849,Torres Escudero Los Gatos Dentistry,dentist,E. Main Street,11,Los Gatos,95030,US,4921432569,1,2017-06-18T01:10:59Z,49625495,1796809,doug_sfba,,,,,(408) 354-6576,http://www.yoursmileinmind.com/,,,,,,,,"{""addr:state"": ""CA""}",95030.0,95030.0,Los Gatos,CA,Zip Code Area,95030,Zip matches ZCTA
37.2205328,-121.9870256,Los Gatos Meadows,social_facility,,,,,,4971346969,2,2017-07-15T22:56:04Z,50315309,1796809,doug_sfba,,,,,,,,,,,,,,"{""social_facility"": ""assisted_living"", ""social_facility:for"": ""senior""}",95030.0,95030.0,Los Gatos,CA,Zip Code Area,95030,Zip matches ZCTA
36.7672323,-121.7594445,Clinica De Salud Del Valle,dentist,,,,,,7831229815,1,2020-08-21T05:23:19Z,89722466,7145475,Seaside83,,,,,,,,,,,,,,"{""healthcare"": ""dentist""}",95012.0,95012.0,Castroville,CA,Zip Code Area,95012,Zip matches ZCTA
37.2104504,-121.845542,Surfside Kids Dental and Orthodontist,dentist,,,,,,7360494845,2,2021-01-15T11:59:24Z,97558516,33757,Minh Nguyen,,,,,,,,,,,,,,"{""healthcare"": ""dentist"", ""healthcare:speciality"": ""orthodontics;dentist"", ""official_name"": ""Phan Rawlins & Lyons DDS Incorporated""}",95160.0,95160.0,San Jose,CA,Post Office or large volume customer,95120,Spatial join to ZCTA
37.2204894,-121.8638325,Corsa Orthodontics,dentist,,,,,,7360494851,1,2020-04-03T01:21:36Z,83003987,10975254,JasmineJ,,,,,,,,,,,,,,"{""healthcare"": ""dentist"", ""healthcare:speciality"": ""orthodontics""}",95160.0,95160.0,San Jose,CA,Post Office or large volume customer,95120,Spatial join to ZCTA
37.2200497,-121.8648132,Almaden Family Physicians Medical Group,doctors,,,,,,7360494852,1,2020-04-03T01:21:36Z,83003987,10975254,JasmineJ,,,,,,,,,,,,,,"{""healthcare"": ""doctor""}",95160.0,95160.0,San Jose,CA,Post Office or large volume customer,95120,Spatial join to ZCTA
37.2325611,-121.9787832,VCA Animal Hospital of Los Gatos,veterinary,North Santa Cruz Avenue,524,Los Gatos,95030,US,6625305335,1,2019-07-18T02:04:13Z,72369480,1796809,doug_sfba,,,,,+1 408-354-9530,,,,,,,,,"{""addr:state"": ""CA""}",95036.0,95036.0,Milpitas,CA,Post Office or large volume customer,95035,Spatial join to ZCTA
37.2299776,-121.9820166,Eternal Beauty Medical Clinic,clinic,Los Gatos-Saratoga Road,248,Los Gatos,95030,US,6645146727,1,2019-07-25T00:56:48Z,72622587,1796809,doug_sfba,,,,,+1-408-354-3587,,,,,,,,,"{""addr:state"": ""CA""}",95030.0,95030.0,Los Gatos,CA,Zip Code Area,95030,Zip matches ZCTA
36.9350486,-121.771973,Walgreens,pharmacy,,,,,,6898606427,1,2019-10-19T17:23:20Z,75935507,115918,Timothy Smith,,,,,,,Walgreens,Q1591889,,,en:Walgreens,,,"{""dispensing"": ""yes"", ""healthcare"": ""pharmacy""}",95019.0,95019.0,Freedom,CA,Zip Code Area,95019,Zip matches ZCTA
36.9153628,-121.7742778,CVS Pharmacy,pharmacy,Main Street,1415,Watsonville,95076,,6920788717,1,2019-10-27T18:37:18Z,76273141,115918,Timothy Smith,,,,,,,CVS Pharmacy,Q2078880,,,en:CVS Pharmacy,,,"{""addr:state"": ""CA"", ""dispensing"": ""yes"", ""healthcare"": ""pharmacy"", ""short_name"": ""CVS""}",95077.0,95077.0,Watsonville,CA,Post Office or large volume customer,95076,Spatial join to ZCTA
